Document Index (generated),Number of Records per episodes.json,Number of Records,Action,Alive,Alt Location,Born,characters Index (generated),Consummated,Episode Air Date,Episode Description,Episode Link,Episode Num,Episode Title,episodes Index (generated),Flashback,Greensight,killedBy Index (generated),Killed By,Location,Manner Of Death,Name (Episodes.Scenes.Characters),Name (Episodes.Scenes.Characters.Weapon),openingSequenceLocations Index (generated),Opening Sequence Locations,Scene End,Scene Start,scenes Index (generated),Season Num,Sub Location,Title,To,Type (Episodes.Scenes.Characters.Married),Type (Episodes.Scenes.Characters.Sex),Warg,weapon Index (generated),When (Episodes.Scenes.Characters.Married),When (Episodes.Scenes.Characters.Sex),with Index (generated),With
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,3,Little Bird #4,The Crownlands,Multiple stabs,Grand Maester Pycelle,,5,Meereen,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,4,Little Bird #5,The Crownlands,Multiple stabs,Grand Maester Pycelle,,5,Meereen,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,5,Little Bird #6,The Crownlands,Multiple stabs,Grand Maester Pycelle,,5,Meereen,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,6,Little Bird #7,The Crownlands,Multiple stabs,Grand Maester Pycelle,,5,Meereen,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Cersei Lannister,The Crownlands,Wildfire,Lancel Lannister,,5,Meereen,0:21:00,0:20:52,48,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Cersei Lannister,The Crownlands,Wildfire,Margaery Tyrell,,5,Meereen,0:21:06,0:21:00,49,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Cersei Lannister,The Crownlands,Wildfire,High Sparrow,,5,Meereen,0:21:06,0:21:00,49,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,3,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Cersei Lannister,The Crownlands,Wildfire,Loras Tyrell,,5,Meereen,0:21:06,0:21:00,49,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,4,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Cersei Lannister,The Crownlands,Wildfire,Mace Tyrell,,5,Meereen,0:21:06,0:21:00,49,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,5,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Cersei Lannister,The Crownlands,Wildfire,Kevan Lannister,,5,Meereen,0:21:06,0:21:00,49,6,King's Landing,Hand,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Tommen Baratheon,The Crownlands,Falling,Tommen Baratheon,,5,Meereen,0:26:34,0:25:40,55,6,King's Landing,King,,,,,,,,,
1,1,1,,False,,,3,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Arya Stark,The Riverlands,,Lothar Frey,,5,Meereen,0:52:28,0:51:04,75,6,The Twins,,,,,,,,,,
1,1,1,,False,,,4,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Arya Stark,The Riverlands,,Black Walder Rivers,,5,Meereen,0:52:28,0:51:04,75,6,The Twins,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Arya Stark,The Riverlands,Throat slash,Walder Frey,,5,Meereen,0:53:21,0:52:28,76,6,The Twins,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Frances,The Crownlands,Multiple stabs,Grand Maester Pycelle,,6,Dorne,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,2,Little Bird #3,The Crownlands,Multiple stabs,Grand Maester Pycelle,,6,Dorne,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,3,Little Bird #4,The Crownlands,Multiple stabs,Grand Maester Pycelle,,6,Dorne,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,4,Little Bird #5,The Crownlands,Multiple stabs,Grand Maester Pycelle,,6,Dorne,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,5,Little Bird #6,The Crownlands,Multiple stabs,Grand Maester Pycelle,,6,Dorne,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,6,Little Bird #7,The Crownlands,Multiple stabs,Grand Maester Pycelle,,6,Dorne,0:17:00,0:16:44,30,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Cersei Lannister,The Crownlands,Wildfire,Lancel Lannister,,6,Dorne,0:21:00,0:20:52,48,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,1,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Cersei Lannister,The Crownlands,Wildfire,Margaery Tyrell,,6,Dorne,0:21:06,0:21:00,49,6,King's Landing,,,,,,,,,,
1,1,1,,False,,,2,,2016-06-26,Cersei and Loras Tyrell stand trial by the gods. Daenerys prepares to set sail for Westeros. Davos confronts Melisandre. Sam and Gilly arrive in Oldtown. Bran discovers a long kept secret. Lord Frey has an uninvited guest.,/title/tt4283094/,10,The Winds of Winter,60,,,1,Cersei Lannister,The Crownlands,Wildfire,High Sparrow,,6,Dorne,0:21:06,0:21:00,49,6,King's Landing,,,,,,,,,,
